Total subject terms: 3240
Unique subject terms: 2750

================================================================================
ALL UNIQUE SUBJECT TERMS (sorted by frequency)
================================================================================

 72  Lynching
  - Race and municipal politics
  - Taxation without representation — municipal taxation and African American taxpayers

'officers' appears in 8 subjects:
  - African American military officers
  - African American military officers (demand for Negro officers)
  - African American military officers (demand for Negro officers)
  - African American officers
  - Black commissioned officers (military)
  - Military discrimination (admission of Black officers, U.S. Army)
  - Officer training camps for African American officers
  - Racial discrimination in the U.S. Army (Black commissioned officers)

'opportunities' appears in 8 subjects:
  - Educational opportunities and policy for African Americans (schooling, vocational vs. collegiate training)
  - Educational opportunities for African Americans
  - Employment discrimination and labor opportunities
  - Employment opportunities (African Americans)
  - Industrial and labor opportunities for African Americans
  - Labor and occupational opportunities; industrial displacement and relation to unions/capital
  - Labor migration and employment opportunities in Africa
  - Wartime economic opportunities for African Americans

'organized' appears in 8 subjects:
  - Civil rights advocacy / organized justice
  - Migration financing and organized planning
  - NAACP legal defense and organized resistance
  - NAACP-organized protests against racist representations
  - Organized protest and publicity tactics
  - Organized religion (the institutional church)
  - Organized white opposition to Black equality
  - Public protest, organized publicity, and petitions

'paternalism' appears in 8 subjects:
  - African self-rule and opposition to racial paternalism
  - Black education — white control and paternalism
  - Christian missionary activity and paternalism in Africa
  - Paternalism (Race relations)
  - Racial paternalism
  - Racial paternalism toward Africa
  - Racial patronage and paternalism in the post-Reconstruction United States
  - White paternalism in race relations

'patriotism' appears in 8 subjects:
  - African American military service and patriotism
  - African American patriotism and duty in wartime
  - African American patriotism and national loyalty
  - Black patriotism and national loyalty
  - Military service and patriotism (African Americans)
  - Patriotism (American national identity)
  - Performative patriotism and veterans' organizations
  - Wartime patriotism and temporary deferment of grievances

'publishing' appears in 8 subjects:
  - Commercial publishing and white readership's demand for sensationalism
  - Economics of publishing and book distribution
  - Employment and administrative challenges in nonprofit publishing
  - Magazine publishing and subscription practices
  - NAACP periodical publishing
  - Publishing and editorial practices for Black writers
  - Publishing discrimination against African American authors
  - Publishing practices for Black literature (small booklets vs anthologies)

'punishment' appears in 8 subjects:
  - Capital punishment
  - Capital punishment and commutation
  - Death penalty (capital punishment)
  - Extrajudicial punishment and mob violence
  - Juvenile capital punishment
  - Lynching and collective punishment
  - Mob violence and extrajudicial punishment
  - Racially biased capital punishment

'real' appears in 8 subjects:
  - Black property ownership and real estate investment
  - Property ownership disclosure (real estate, stocks, bonds)
  - Racially restrictive real-estate practices
  - Real estate discrimination and exclusionary practices
  - Real estate industry practices (racial exclusion)
  - Real estate influence on Black educational institutions (Washington, D.C.)
  - Real estate speculation and displacement
  - Restrictive real estate practices and mortgage discrimination

'repression' appears in 8 subjects:
  - Colonialism and imperial repression
  - Freedom of speech and political repression
  - Labor repression and deportations (postwar Red Scare) — United States
  - Lynching and racial violence as labor repression
  - Political repression and suppression of dissent
  - State legal repression of advocacy for racial equality
  - State repression of labor strikes (martial law)
  - White backlash and repression

'revolution' appears in 8 subjects:
  - African American responses to socialism and the Russian Revolution
  - Chinese nationalism and revolution
  - Comparative revolutions (American Revolution; Haitian Revolution)
  - Comparative revolutions (American Revolution; Haitian Revolution)
  - Haitian Revolution
  - Russian Revolution
  - Russian Revolution (as symbolic theme)
  - Russian Revolution / Bolshevism — political influence and ideology

'statistics' appears in 8 subjects:
  - African American suicide rates (historical statistics)
  - Homicide statistics
  - Lynching — statistics and investigation
  - United States Census — mortality statistics (1890–1908)
  - Use of U.S. Census statistics in racial argumentation
  - Vital statistics — comparative analysis
  - Voter turnout statistics and electoral participation
  - White supremacy (critiques using statistics)

'taxation' appears in 8 subjects:
  - Economic exploitation and taxation in India
  - Income taxation and public reporting
  - Political disenfranchisement (lack of voice in government and taxation; voting exclusion)
  - Public ownership and economic reform (nationalization; taxation of wealth; public control of credit)
  - Racial taxation and fiscal burden
  - Taxation for social welfare — income tax, inheritance tax, land value tax
  - Taxation without representation — municipal taxation and African American taxpayers
  - Taxation without representation — municipal taxation and African American taxpayers

'terror' appears in 8 subjects:
  - Federal protection of civil rights (federal enforcement against racial terror)
  - Lynching and racial terror
  - Mob violence and racial terror
  - Racial arson and terror against Black communities
  - Racial terror and community complicity
  - Racial terror and mob violence
  - Racial violence and terror
  - Undermining of democratic rights by racial terror

'toward' appears in 8 subjects:
  - Attitudes toward Soviet industrialization and reforms
  - Community neglect and moral responsibility toward soldiers
  - Journalism ethics and fairness toward African Americans
  - Racial paternalism toward Africa
  - Racism toward African Americans
  - Racism — Attitudes toward African Americans
  - Social responsibility toward children
  - U.S. policy toward Haiti and Liberia

'within' appears in 8 subjects:
  - Capital formation and reinvestment within the African American community
  - Impostors and charlatans within African American communities
  - Intra‑racial conflict and organizational disputes within the African American community
  - Race and class relations within the African American community
  - Race and labor within democratic economic reform
  - Racial exclusion within political parties
  - Racism within reform movements
  - Social ostracism and exclusion within Black communities

'amendments' appears in 7 subjects:
  - Anti-lynching legislation and federal civil rights enforcement (Dyer Anti-Lynching Bill; enforcement of the 14th and 15th Amendments)
  - Civil rights legislation and constitutional amendments (War Amendments; court decisions)
  - Civil rights legislation and constitutional amendments (War Amendments; court decisions)
  - Commemoration of Emancipation and Reconstruction amendments
  - Enforcement of the 13th, 14th, and 15th Amendments
  - Failure to enforce the Fourteenth and Fifteenth Amendments
  - Voting rights — Fourteenth and Fifteenth Amendments; disenfranchisement

'appointments' appears in 7 subjects:
  - Federal political patronage and appointments
  - Political patronage and token appointments
  - Racial discrimination in federal appointments
  - Racial discrimination in military officer appointments
  - Racial patronage and political appointments
  - Removal and denial of Black federal appointments
  - Supreme Court appointments

'artists' appears in 7 subjects:
  - Access to study abroad for Black artists
  - African American concert artists
  - Art exhibitions by Black artists
  - Economic conditions of African American artists
  - Professionalization and remuneration of artists
  - Reception of Black artists by white readership
  - Underpayment of Black artists

'barriers' appears in 7 subjects:
  - Access to higher education / college preparation barriers
  - Economic barriers to African American authorship
  - Professional barriers for women physicians
  - Racial barriers to appointment and promotion in federal employment
  - Racial barriers to promotion in the armed forces
  - Racial segregation and barriers to advancement in Chicago
  - Racial segregation and social barriers (Jim Crow; residential/social segregation)

'comparative' appears in 7 subjects:
  - Comparative democracy and capitalism (United States vs. Soviet Russia)
  - Comparative ethnic/racial antagonism (e.g., Balkans vs. American plantations)
  - Comparative models of ethnic self-help and emulation
  - Comparative race relations — North vs. South
  - Comparative revolutions (American Revolution; Haitian Revolution)
  - Vital statistics — comparative analysis
  - Women's suffrage (comparative argument)

'competition' appears in 7 subjects:
  - Economic competition for industrial and unskilled labor jobs
  - Employment discrimination and labor competition
  - Labor competition and tenant-farmer conflict
  - Labor–race relations and competition between white and Black workers
  - Press competition and yellow journalism
  - Racialized labor competition
  - Racialized labor competition in Northern U.S. cities

'cooperatives' appears in 7 subjects:
  - Black-owned business development and retail cooperatives
  - Consumer cooperatives
  - Consumer cooperatives (cooperative stores)
  - Consumers' cooperatives (co‑ops) and cooperative economics
  - Cooperative distribution and retail cooperatives
  - Cooperative economics — Black consumer‑producer cooperatives
  - Cooperative manufacturing and consumer cooperatives

'credit' appears in 7 subjects:
  - Access to capital and credit; economic democracy
  - Access to credit and capital
  - Banking and credit access — Negro banks
  - Destruction of credit and financial panic
  - Margin trading and futures speculation (speculative credit)
  - Public ownership and economic reform (nationalization; taxation of wealth; public control of credit)
  - Racial discrimination in banking and credit access

'demand' appears in 7 subjects:
  - African American military officers (demand for Negro officers)
  - Commercial publishing and white readership's demand for sensationalism
  - Indian nationalism and demand for political autonomy
  - Maternal pacifism (mothers' demand for peace)
  - Northern industrial labor demand (World War I era)
  - Northern industrial labor demand (immigration cutoff)
  - Protest against racial insult and demand for accountability

'haitian' appears in 7 subjects:
  - Comparative revolutions (American Revolution; Haitian Revolution)
  - Haitian Revolution
  - Haitian peasantry and land tenure
  - Haitian sovereignty
  - Haitian sovereignty and independence
  - Haitian sovereignty and self-government
  - Suppression of Haitian democracy

'impact' appears in 7 subjects:
  - Chain-store consolidation and impact on small Black businesses
  - Colonialism and imperialism's impact on global labor and commodity production
  - Education and socioeconomic status — impact on family formation — African Americans
  - Impact of financial speculation on labor and wages
  - Impact of racial violence on children
  - Impact of racism on Southern arts and literature
  - Segregation (Jim Crow laws) and its impact on Black education

'leaders' appears in 7 subjects:
  - Accommodationist politics (African American leaders)
  - Betrayal of democratic promises by political leaders
  - Commemoration of Confederate leaders
  - Exclusion and ousting of Black Republican leaders
  - Moral judgment of historical leaders
  - Public moral leadership and civic responsibility of national/cultural leaders
  - Surveillance by white investigative bureaus targeting Black leaders

'league' appears in 7 subjects:
  - Agrarian reform and state-run enterprises (Nonpartisan League initiatives)
  - Criticism of the League of Nations
  - International arbitration and the League of Nations
  - League of Nations
  - League of Nations (international governance)
  - League of Nations mandates
  - United States foreign policy and the Treaty of Versailles / League of Nations

'legacy' appears in 7 subjects:
  - British colonialism and its economic legacy
  - Economic exploitation and unpaid labor (legacy of slavery and serfdom)
  - Emancipation and its legacy (United States)
  - Legacy of slavery and emancipation on labor habits
  - Legacy of slavery in terminology
  - Racial identity and the legacy of Emancipation
  - Slavery and its legacy in modern labor systems

'machine' appears in 7 subjects:
  - Machine politics and race
  - Machine politics — Tammany Hall
  - Municipal machine politics and graft
  - Party rules and machine control of registration and ballots
  - Political compromise and machine politics in Chicago
  - Political machine politics
  - Solid South (Southern political machine)

'methodist' appears in 7 subjects:
  - African Methodist Episcopal Church
  - African Methodist Episcopal Church centennial celebrations
  - Methodist Church reunification (North and South)
  - Methodist reunification (Methodist Episcopal Church and Methodist Episcopal Church, South)
  - Methodist reunification (Methodist Episcopal Church and Methodist Episcopal Church, South)
  - Methodist reunification (Methodist Episcopal Church and Methodist Episcopal Church, South)
  - Religious influence on African American cultural expression (Baptist and Methodist churches)

'movements' appears in 7 subjects:
  - Anti-colonialism and national liberation movements (India)
  - Labor movements; worker rule and worker-based suffrage
  - Peace movements — critique for ignoring race
  - Racism within reform movements
  - Third Party movements (United States)
  - Third parties—United States—Populist/Socialist/Progressive movements
  - Third-party political movements for racial justice and democracy

'nations' appears in 7 subjects:
  - Criticism of the League of Nations
  - International arbitration and the League of Nations
  - League of Nations
  - League of Nations (international governance)
  - League of Nations mandates
  - Racial hypocrisy of Western nations
  - United States foreign policy and the Treaty of Versailles / League of Nations

'occupational' appears in 7 subjects:
  - Domestic service and occupational health
  - Labor and occupational discrimination
  - Labor and occupational opportunities; industrial displacement and relation to unions/capital
  - Occupational disease — miner's phthisis (silicosis)
  - Occupational distribution and labor of Black workers (Chicago, 1910)
  - Occupational segregation and labor limitation
  - Occupational transparency and public records

'organizational' appears in 7 subjects:
  - Internal democracy and organizational elections
  - Intra‑racial conflict and organizational disputes within the African American community
  - NAACP civil-rights litigation and organizational strategy
  - NAACP organizational strategy
  - Organizational funding and financial independence
  - Race and gender in organizational leadership
  - Refugee relief and organizational response to racial violence

'primary' appears in 7 subjects:
  - Disfranchisement and voting rights (registration restrictions, primary exclusions, administrative disenfranchisement)
  - Primary education — Curriculum (reading, writing, arithmetic)
  - Primary election opposition to racist candidates
  - White primary (Democratic Party primaries)
  - White primary (voting disenfranchisement)
  - White primary litigation
  - Women's suffrage (primary elections)

'registration' appears in 7 subjects:
  - African American civic mobilization and voter registration
  - Disfranchisement and voting rights (registration restrictions, primary exclusions, administrative disenfranchisement)
  - Labor registration and workforce data systems
  - Party rules and machine control of registration and ballots
  - Voter registration
  - Voter registration and turnout (African Americans)
  - Voter suppression — registration obstruction and disenfranchisement

'restrictions' appears in 7 subjects:
  - Anti-miscegenation laws (restrictions on interracial marriage)
  - Colonial labor policy and restrictions
  - Disfranchisement (voting rights restrictions)
  - Disfranchisement and voting rights (registration restrictions, primary exclusions, administrative disenfranchisement)
  - Race prejudice and caste restrictions
  - Racial disenfranchisement (voting restrictions)
  - Racial restrictions on travel and lodging (sleeper cars, hotels; Texas)

'rhetoric' appears in 7 subjects:
  - Accommodationist/self‑help rhetoric (racial uplift ideology)
  - Anti-miscegenation rhetoric
  - Civil rights rhetoric and public opinion
  - Critique of egalitarian rhetoric
  - Divine-right rhetoric of white supremacy
  - Evangelical revivalism and social rhetoric
  - Presidential rhetoric on democracy and international justice (Woodrow Wilson)

'russia' appears in 7 subjects:
  - Comparative democracy and capitalism (United States vs. Soviet Russia)
  - Labor and industry — Soviet Russia (factories, workers, labor organizing)
  - Labor policy in Soviet Russia
  - Soviet Russia — social and political developments
  - Travel writing — Europe and Russia
  - Western press coverage of Soviet Russia (misinformation)
  - Workers' education and vocational training in Soviet Russia

'services' appears in 7 subjects:
  - Access to social services for African Americans
  - African American churches — social services and community development
  - Discrimination in public services and infrastructure
  - Preventive medicine and public health services
  - Racial discrimination in local government appropriations and public services
  - Racial discrimination in public accommodations and services
  - State-sponsored racial discrimination in public services (Mississippi)

'theater' appears in 7 subjects:
  - African American drama and theater
  - African American theater
  - African American theater and dramatic arts
  - Black theater and performance
  - Racial stereotyping and caricature in literature and theater
  - Racist libel and stereotyping in film and theater
  - Theater audiences

'under' appears in 7 subjects:
  - Apportionment and reduced representation under the Fourteenth Amendment
  - Disfranchisement (Southern disfranchisement under Jim Crow)
  - Judicial failure and impunity under Jim Crow
  - Racial discrimination in federal policy under the Wilson administration
  - Racial justice under law (civil rights protection for African Americans)
  - Southern suppression of self-criticism under Jim Crow
  - Thirteenth Amendment violations (slavery under another name)

'versus' appears in 7 subjects:
  - Artistic truth versus propaganda
  - Faith versus superstition
  - Industrial/manual training versus academic education
  - Religion and science (faith versus scientific uncertainty)
  - Sporting morality versus racial hypocrisy
  - Vocational education versus classical curriculum
  - Vocational education versus liberal arts education

'veterans'' appears in 7 subjects:
  - African American veterans' organizations
  - Discrimination in veterans' medical care
  - Performative patriotism and veterans' organizations
  - Racial exclusion in veterans' organizations
  - Racial exclusion in veterans' organizations (American Legion)
  - Segregation in federal medical facilities (Tuskegee Veterans' Hospital)
  - Veterans' organizations membership and exclusion

'work' appears in 7 subjects:
  - Black labor and employment rights (access to work and workplace accommodations)
  - Family and domestic aspirations (work, home, marriage)
  - Labor dignity and preparation for work
  - Labor discipline and work habits of freedmen
  - Laundry work — African Americans
  - Right to work (employment access for Black Americans)
  - Wage labor and labor exploitation in domestic work

'africanism' appears in 6 subjects:
  - African self-rule and self-determination (Pan-Africanism)
  - Black nationalism and Pan-Africanism (Marcus Garvey movement)
  - Pan-Africanism
  - Pan-Africanism ("Africa for the Africans") movement
  - Pan-Africanism / Black international solidarity
  - Pan-Africanism — Pan-African Congresses

'army' appears in 6 subjects:
  - Military discrimination (admission of Black officers, U.S. Army)
  - Military training (United States Army)
  - Race and intelligence testing (Army mental tests)
  - Racial discrimination in the U.S. Army
  - Racial discrimination in the U.S. Army (Black commissioned officers)
  - Segregation in the United States Army

'artistic' appears in 6 subjects:
  - Artistic self-determination in African American arts (theatre "by us, for us")
  - Artistic truth versus propaganda
  - Assessment of African American cultural and artistic achievement
  - Cultural representation and artistic unity in Black publications
  - Harlem Renaissance (African American artistic renaissance)
  - Literary criticism — artistic merit and truthfulness

'attitudes' appears in 6 subjects:
  - Attitudes toward Soviet industrialization and reforms
  - Congressional responses to race; attitudes of members of Congress
  - Hypocrisy in racial attitudes
  - Racism — Attitudes toward African Americans
  - White Southern racial attitudes / racial blindness
  - Whiteness and racial attitudes in Europe

'behavior' appears in 6 subjects:
  - African American voting behavior
  - African American voting behavior (suffrage)
  - African American voting behavior and political representation
  - Public opinion—Influence on social behavior
  - Race relations—Social behavior
  - Sex differences in political behavior

'bill' appears in 6 subjects:
  - Anti-lynching legislation (Dyer Anti-Lynching Bill)
  - Anti-lynching legislation (Dyer Bill / anti-lynching campaigns)
  - Anti-lynching legislation and federal civil rights enforcement (Dyer Anti-Lynching Bill; enforcement of the 14th and 15th Amendments)
  - Civil rights legislation — Charles Sumner's civil-rights bill
  - Federal aid to education — Smith-Towner Education Bill provisions and conditional funding
  - McNary‑Haugen Bill (farm relief proposal)

'camps' appears in 6 subjects:
  - Black officer training (officer candidate camps)
  - Military discrimination and segregation (Black officers' camps)
  - Officer training camps for African American officers
  - Segregated military training camps (separate camps for Black soldiers)
  - Segregated military training camps (separate camps for Black soldiers)
  - Segregation and differential treatment in refugee camps

'capitalization' appears in 6 subjects:
  - Capitalization of "Negro" (orthographic racial discrimination)
  - Capitalization of "Negro" (racial nomenclature)
  - Capitalization of racial names (use of "Negro")
  - Racial nomenclature and capitalization
  - Racial terminology and capitalization ("Negro")
  - Racial terminology — capitalization of "Negro"

'chicago' appears in 6 subjects:
  - African American civic leadership — Chicago
  - African American urban population — Chicago (1910s)
  - Occupational distribution and labor of Black workers (Chicago, 1910)
  - Political compromise and machine politics in Chicago
  - Race relations in Chicago
  - Racial segregation and barriers to advancement in Chicago

'christian' appears in 6 subjects:
  - Black Christian theology (Afrocentric reinterpretation of the Nativity)
  - Christian churches and emancipation
  - Christian ethics and race relations
  - Christian missionary activity and paternalism in Africa
  - Race and religion — critique of white Christian racism
  - Religious hypocrisy and moral critique of Christian leadership

'commemoration' appears in 6 subjects:
  - Civil War memory and commemoration
  - Commemoration and collective memory of emancipation
  - Commemoration and public memory of racial violence
  - Commemoration of Confederate leaders
  - Commemoration of Emancipation and Reconstruction amendments
  - Mourning and commemoration of war dead

'conferences' appears in 6 subjects:
  - Fundraising for international conferences
  - International conferences on race
  - Interracial conferences and conventions
  - Interracial cooperation (Southern sociological conferences)
  - Pan-racial / international racial conferences
  - Racial exclusion — Conferences and professional meetings

'conflict' appears in 6 subjects:
  - Denominationalism and sectarian conflict
  - Intra-racial political conflict (African American community)
  - Intra-racial social conflict among African Americans
  - Intra‑racial conflict and organizational disputes within the African American community
  - Labor competition and tenant-farmer conflict
  - Race and labor relations / industrial conflict

'consumer' appears in 6 subjects:
  - Black press activism and consumer campaigns
  - Consumer boycotts
  - Consumer cooperative stores
  - Consumer cooperatives
  - Consumer cooperatives (cooperative stores)
  - Cooperative manufacturing and consumer cooperatives

'crime' appears in 6 subjects:
  - Crime and criminality among African Americans
  - Crime and poverty (post-Emancipation economic conditions)
  - Newspaper sensationalism and racial stereotyping about Black crime
  - Poverty and crime
  - Public health and crime in African American communities
  - Socioeconomic causes of crime (poverty, ignorance)

'discriminatory' appears in 6 subjects:
  - Civil rights litigation and legal testing of discriminatory practices
  - Discriminatory disaster relief
  - Discriminatory retail practices (pricing and goods quality)
  - Discriminatory union admission policies
  - Federal anti-discriminatory legislation (prevention/opposition)
  - Overseas deployment to Africa as a discriminatory practice

'economics' appears in 6 subjects:
  - African American middle-class formation and household economics
  - Church-based cooperative economics (church-led co‑ops, housing and purchasing)
  - Consumers' cooperatives (co‑ops) and cooperative economics
  - Cooperative economics — Black consumer‑producer cooperatives
  - Economics and circulation of Black periodicals
  - Economics of publishing and book distribution

'effects' appears in 6 subjects:
  - Colonialism and its global political effects
  - Democracy — effects of segregation
  - Immigration and its demographic effects
  - Psychological effects of racial discrimination
  - Psychological effects of racial discrimination (inferiority complex, stigma)
  - Race and democracy; effects on education and human uplift

'etiquette' appears in 6 subjects:
  - African American manners and etiquette
  - Harlem social life and etiquette
  - Interracial etiquette and public comportment
  - Jim Crow social practices—racial exclusion and etiquette
  - Office visitation etiquette
  - Racial etiquette and codes of courtesy

'free' appears in 6 subjects:
  - Free Black communities and social status
  - Free, compulsory common school education
  - Race relations — Haiti (free people of color; mulatto rights)
  - Requests for free books / charity appeals for publications
  - Slavery and free labor
  - Suppression of free speech (censorship, political imprisonment)

'history' appears in 6 subjects:
  - African American family history
  - African American family history and genealogy
  - African American press — history and development
  - African American religious history
  - Boxing — history and social morality
  - History of African American magazines

'immigration' appears in 6 subjects:
  - Immigration and its demographic effects
  - Liberian immigration and settlement policy
  - Northern industrial labor demand (immigration cutoff)
  - Racial discrimination in immigration policy
  - Racial immigration exclusion (White Australia policy)
  - U.S. immigration restriction policy (1924)

'impunity' appears in 6 subjects:
  - Corruption and impunity in law enforcement
  - Failure of justice and legal impunity in the Jim Crow South
  - Impunity for mob violence
  - Judicial failure and impunity under Jim Crow
  - Legal failures and impunity in racial violence
  - Mob violence and legal impunity (lynching and race riots)

'killings' appears in 6 subjects:
  - Extrajudicial killings and mob violence
  - Extrajudicial killings and racial violence
  - Lynching and extrajudicial killings
  - Lynching and extrajudicial killings of African Americans
  - Mob violence and extrajudicial killings
  - Police brutality and extrajudicial killings

'literacy' appears in 6 subjects:
  - Economic education / financial literacy for African Americans
  - Literacy and common-school education
  - Literacy and voter education (illiteracy as a barrier to voting)
  - Literacy tests (voter qualification)
  - Literacy tests and voter qualifications
  - Voter qualification laws (education, property, literacy tests)

'loyalty' appears in 6 subjects:
  - African American patriotism and national loyalty
  - African American women and party loyalty
  - Black patriotism and national loyalty
  - Loyalty and sacrifice
  - Race loyalty in business
  - Wartime anti-German investigations and loyalty policing

'memory' appears in 6 subjects:
  - Civil War memory and commemoration
  - Civil War revisionism and historical memory
  - Commemoration and collective memory of emancipation
  - Commemoration and public memory of racial violence
  - Cultural memory and nostalgia
  - Racialized public memory and denial of Black resistance

'mississippi' appears in 6 subjects:
  - Anti-miscegenation legislation (Mississippi, 1920)
  - Military enforcement and racial coercion by the Mississippi National Guard
  - Public school funding disparities — Mississippi
  - Racial violence in Mississippi
  - State-sponsored racial discrimination in public services (Mississippi)
  - Voting rights — Mississippi (disfranchisement; exclusion of "qualified electors")

'newspapers' appears in 6 subjects:
  - African American newspapers and periodicals
  - Newspapers and race relations—Southern United States
  - Newspapers — Silence on racial discrimination
  - Press/media portrayal of race (criticism of white Southern newspapers)
  - Racist Southern newspapers and hate propaganda
  - Southern newspapers and racial representation

'north' appears in 6 subjects:
  - Black migration from South to North (early Great Migration)
  - Comparative race relations — North vs. South
  - Great Migration (Black migration from South to North)
  - Methodist Church reunification (North and South)
  - Regional differences in racial customs (North vs. South)
  - Social and economic exclusion (North and South)

'office' appears in 6 subjects:
  - Bipartisan party politics and office-buying
  - Color caste (racial exclusion from public office)
  - Federal government corruption and misuse of office (Coolidge administration)
  - Office visitation etiquette
  - Political patronage and office-seeking
  - Urban office labor and need for uninterrupted concentration

'officer' appears in 6 subjects:
  - Black officer training (officer candidate camps)
  - Black officer training (officer candidate camps)
  - Military service and Black officer training
  - Non-commissioned officer roles and leadership in segregated units
  - Officer training camps for African American officers
  - Racial discrimination in military officer appointments

'oligarchy' appears in 6 subjects:
  - Black political mobilization against Southern oligarchy
  - Plutocracy and oligarchy (economic control of politics)
  - Southern oligarchy (oligarchic political control)
  - Southern oligarchy and white supremacy (Jim Crow political control)
  - White oligarchy and clique government in the South
  - White supremacy and Southern oligarchy

'pageantry' appears in 6 subjects:
  - African American historical pageantry
  - Black pageantry and folk drama
  - Black pageantry and historical/theatrical performance
  - Historical pageantry (African American pageants)
  - Imperial pageantry and ceremonial representation
  - Imperial pageantry and coronation symbolism (Durbar)

'power' appears in 6 subjects:
  - Black political power
  - Corporate power and influence in small states
  - Electoral strategy (use of balance of power)
  - Solid South Democratic resistance to Black political power
  - Voting rights and political power
  - Wage labor - employer-employee power imbalance

'preservation' appears in 6 subjects:
  - Black economic development and race capital preservation
  - Cultural preservation of indigenous African customs and arts
  - Folk music preservation and ethnomusicology
  - Preservation of Native American art and music
  - Preservation of World War I military records and photographs
  - White supremacy (political preservation)

'railroad' appears in 6 subjects:
  - Abolitionist activity and Underground Railroad (historical role)
  - Interstate Jim Crow laws (segregated railroad cars)
  - Jim Crow laws — railroad segregation (Jim-Crow car laws)
  - Labor rights and wages (including railroad wage color line)
  - Labor union exclusion of African Americans (railroad unions)
  - Railroad labor unions — exclusion of Black workers (United States)

'rates' appears in 6 subjects:
  - African American suicide rates (historical statistics)
  - Birth rates and fertility — African Americans — early 20th century
  - Death rates — African Americans
  - Homicide—United States (murder rates)
  - School attendance rates
  - Urban homicide rates — United States

'rural' appears in 6 subjects:
  - Labor exploitation and low-wage rural labor
  - Residential patterns and segregation; urban vs. rural, Northern vs. Southern living choices
  - Rural African American communities — New England
  - Rural poverty and subsistence wages in Jamaica
  - School administration and supervision (rural South)
  - Sharecropping, tenant farming, and rural poverty

'scientific' appears in 6 subjects:
  - Racial prejudice and scientific racism
  - Religion and science (faith versus scientific uncertainty)
  - Scientific critique of racial hierarchy
  - Scientific racism
  - Scientific racism (Nordicism)
  - Scientific racism and claims about racial ability and health

'socialism' appears in 6 subjects:
  - African American responses to socialism and the Russian Revolution
  - Social and political change — decline of monarchies; rise of socialism
  - Socialism -- International aspects
  - Socialism and communism — race and labor policy (United States)
  - Socialism and political ideology
  - Socialism and the Black working class

'standards' appears in 6 subjects:
  - Editorial selection and standards in race uplift literature
  - Journalistic accuracy and standards
  - Press standards (Associated Press practice)
  - Racial double standards and chivalry
  - Racial double standards and discrimination
  - U.S. racial hypocrisy and double standards

'student' appears in 6 subjects:
  - African American college student activism
  - College student activism
  - Student activism and self-expression
  - Student life and student vitality
  - Student life and student vitality
  - Student strikes (higher education)

'supreme' appears in 6 subjects:
  - Civil rights litigation — Supreme Court cases
  - Civil rights litigation — Supreme Court strategy
  - Fourteenth Amendment — Supreme Court interpretation
  - Supreme Court appointments
  - Supreme Court decisions curtailing civil-rights protections
  - United States Supreme Court decisions — civil rights

'theatre' appears in 6 subjects:
  - African American musical theatre — Shuffle Along (1921 musical)
  - African American theatre
  - Artistic self-determination in African American arts (theatre "by us, for us")
  - Censorship and cultural gatekeeping in theatre
  - Racial discrimination in theatre (performing arts)
  - Representation of race in theatre

'treatment' appears in 6 subjects:
  - African American veterans — treatment and reintegration
  - Citizenship and nationality (treatment of British subjects vs American citizens)
  - Denial of medical treatment
  - Newspaper treatment of African Americans
  - Segregation and differential treatment in refugee camps
  - Treatment of African American soldiers in France

'washington' appears in 6 subjects:
  - Accommodationist policies; criticism of Booker T. Washington
  - Critique of Booker T. Washington
  - Disfranchisement and political gossip — Washington, D.C.
  - Intra-racial leadership conflicts (critique of Booker T. Washington)
  - Intra-racial leadership debates (Booker T. Washington era vs younger activists)
  - Real estate influence on Black educational institutions (Washington, D.C.)

'western' appears in 6 subjects:
  - African American community life — Western United States
  - Critique of Western civilization
  - Non-Western modernity and civilization narratives
  - Racial hypocrisy of Western nations
  - Western imperialism in Asia
  - Western press coverage of Soviet Russia (misinformation)

'youth' appears in 6 subjects:
  - Civic education — Youth
  - Educational and professional development of Black youth
  - Intellectual freedom and religious doubt (particularly for youth)
  - Juvenile delinquency and lack of reform for Black youth
  - Religious education — Sunday schools and youth programs (Cradle Roll)
  - Youth training, moral development, and character formation

'"negro"' appears in 5 subjects:
  - Capitalization of "Negro" (orthographic racial discrimination)
  - Capitalization of "Negro" (racial nomenclature)
  - Capitalization of racial names (use of "Negro")
  - Racial terminology and capitalization ("Negro")
  - Racial terminology — capitalization of "Negro"

'accommodationist' appears in 5 subjects:
  - Accommodationist Negro leadership (Tuskegee ideology and advice to remain in the South)
  - Accommodationist leadership in Black institutions
  - Accommodationist policies; criticism of Booker T. Washington
  - Accommodationist politics (African American leaders)
  - Accommodationist strategies (vocational training and conciliation with the white South)

'accusations' appears in 5 subjects:
  - African American press and propaganda (Negro World accusations)
  - Anti‑Communist accusations used as a pretext to suppress Black resistance
  - False accusations against African Americans
  - False accusations, mob justice, and racial scapegoating
  - False rape accusations against African Americans

'apportionment' appears in 5 subjects:
  - Apportionment and reduced representation under the Fourteenth Amendment
  - Congressional apportionment and representation (malapportionment)
  - Congressional apportionment and representation penalties (Fourteenth Amendment)
  - Congressional apportionment penalties for voter disfranchisement
  - Republican Party delegate apportionment rules

'challenges' appears in 5 subjects:
  - Challenges of staging and rehearsal for mass pageants
